year,country,iso3,pol,status
2017,Norway,NOR,8,In force
2017,Norway,NOR,8,In force
2017,Norway,NOR,8,In force
2017,Norway,NOR,8,In force
2017,Norway,NOR,8,In force
2017,Norway,NOR,8,In force
2017,Norway,NOR,8,In force
2001,Sweden,SWE,3,Ended
2001,Sweden,SWE,3,In force
2001,Sweden,SWE,3,In force
2020,Azerbaijan,AZE,3,In force
2020,Azerbaijan,AZE,3,In force
2020,Azerbaijan,AZE,3,In force
2019,Azerbaijan,AZE,3,In force
2019,Azerbaijan,AZE,3,In force
2019,Azerbaijan,AZE,3,In force
2016,Azerbaijan,AZE,2,In force
2016,Azerbaijan,AZE,2,In force
2014,Azerbaijan,AZE,2,In force
2014,Azerbaijan,AZE,2,In force
2013,Azerbaijan,AZE,1,In force
2022,Brazil,BRA,15,In force
2022,Brazil,BRA,15,In force
2022,Brazil,BRA,15,In force
2022,Brazil,BRA,15,In force
2022,Brazil,BRA,15,In force
2022,Brazil,BRA,15,In force
2022,Brazil,BRA,15,In force
2022,Brazil,BRA,15,In force
2022,Brazil,BRA,15,In force
2022,Brazil,BRA,15,In force
2022,Brazil,BRA,15,In force
2022,Brazil,BRA,15,Ended
2022,Brazil,BRA,15,In force
2022,Brazil,BRA,15,In force
2022,Brazil,BRA,15,In force
2021,Eritrea,ERI,1,In force
2021,Sudan,SDN,3,Ended
2021,Sudan,SDN,3,Ended
2021,Sudan,SDN,3,In force
2021,Somalia,SOM,3,Ended
2021,Somalia,SOM,3,In force
2021,Somalia,SOM,3,Announced
2016,Saudi Arabia,SAU,3,Announced
2016,Saudi Arabia,SAU,3,In force
2016,Saudi Arabia,SAU,3,Ended
2020,Algeria,DZA,1,In force
2013,Norway,NOR,7,Ended
2013,Norway,NOR,7,In force
2013,Norway,NOR,7,In force
2013,Norway,NOR,7,In force
2013,Norway,NOR,7,In force
2013,Norway,NOR,7,In force
2013,Norway,NOR,7,In force
2021,Indonesia,IDN,19,In force
2021,Indonesia,IDN,19,In force
2021,Indonesia,IDN,19,In force
2021,Indonesia,IDN,19,In force
2021,Indonesia,IDN,19,In force
2021,Indonesia,IDN,19,Ended
2021,Indonesia,IDN,19,In force
2021,Indonesia,IDN,19,Ended
2021,Indonesia,IDN,19,In force
2021,Indonesia,IDN,19,Ended
2021,Indonesia,IDN,19,In force
2021,Indonesia,IDN,19,Announced
2021,Indonesia,IDN,19,Announced
2021,Indonesia,IDN,19,In force
2021,Indonesia,IDN,19,In force
2021,Indonesia,IDN,19,In force
2021,Indonesia,IDN,19,Announced
2021,Indonesia,IDN,19,In force
2021,Indonesia,IDN,19,Ended
2018,Indonesia,IDN,8,In force
2018,Indonesia,IDN,8,In force
2018,Indonesia,IDN,8,Ended
2018,Indonesia,IDN,8,In force
2018,Indonesia,IDN,8,In force
2018,Indonesia,IDN,8,In force
2018,Indonesia,IDN,8,In force
2018,Indonesia,IDN,8,In force
2020,Belarus,BLR,1,In force
2003,Finland,FIN,2,In force
2003,Finland,FIN,2,Ended
2022,Japan,JPN,16,In force
2022,Japan,JPN,16,In force
2022,Japan,JPN,16,Ended
2022,Japan,JPN,16,Ended
2022,Japan,JPN,16,Ended
2022,Japan,JPN,16,Announced
2022,Japan,JPN,16,In force
2022,Japan,JPN,16,In force
2022,Japan,JPN,16,In force
2022,Japan,JPN,16,In force
2022,Japan,JPN,16,In force
2022,Japan,JPN,16,In force
2022,Japan,JPN,16,In force
2022,Japan,JPN,16,In force
2022,Japan,JPN,16,In force
2022,Japan,JPN,16,In force
2002,Norway,NOR,9,In force
2002,Norway,NOR,9,In force
2002,Norway,NOR,9,In force
2002,Norway,NOR,9,In force
2002,Norway,NOR,9,Ended
2002,Norway,NOR,9,Ended
2002,Norway,NOR,9,In force
2002,Norway,NOR,9,Ended
2002,Norway,NOR,9,Ended
2018,Colombia,COL,4,In force
2018,Colombia,COL,4,In force
2018,Colombia,COL,4,In force
2018,Colombia,COL,4,Ended
2019,Mexico,MEX,7,In force
2019,Mexico,MEX,7,In force
2019,Mexico,MEX,7,In force
2019,Mexico,MEX,7,In force
2019,Mexico,MEX,7,In force
2019,Mexico,MEX,7,In force
2019,Mexico,MEX,7,In force
2019,United Kingdom,GBR,7,In force
2019,United Kingdom,GBR,7,In force
2019,United Kingdom,GBR,7,In force
2019,United Kingdom,GBR,7,In force
2019,United Kingdom,GBR,7,In force
2019,United Kingdom,GBR,7,In force
2019,United Kingdom,GBR,7,In force
2018,France,FRA,5,In force
2018,France,FRA,5,Ended
2018,France,FRA,5,In force
2018,France,FRA,5,In force
2018,France,FRA,5,Ended
2019,France,FRA,7,In force
2019,France,FRA,7,In force
2019,France,FRA,7,In force
2019,France,FRA,7,Ended
2019,France,FRA,7,In force
2019,France,FRA,7,In force
2019,France,FRA,7,In force
2022,Colombia,COL,8,Ended
2022,Colombia,COL,8,In force
2022,Colombia,COL,8,In force
2022,Colombia,COL,8,In force
2022,Colombia,COL,8,In force
2022,Colombia,COL,8,In force
2022,Colombia,COL,8,In force
2022,Colombia,COL,8,In force
2017,Qatar,QAT,1,In force
2007,Germany,DEU,5,In force
2007,Germany,DEU,5,In force
2007,Germany,DEU,5,In force
2007,Germany,DEU,5,In force
2007,Germany,DEU,5,In force
2015,Egypt,EGY,5,In force
2015,Egypt,EGY,5,In force
2015,Egypt,EGY,5,In force
2015,Egypt,EGY,5,In force
2015,Egypt,EGY,5,In force
2016,Egypt,EGY,3,In force
2016,Egypt,EGY,3,Announced
2016,Egypt,EGY,3,In force
2021,Iraq,IRQ,2,In force
2021,Iraq,IRQ,2,In force
2009,Bolivarian Republic of Venezuela,VEN,3,In force
2009,Bolivarian Republic of Venezuela,VEN,3,In force
2009,Bolivarian Republic of Venezuela,VEN,3,In force
2009,Bolivarian Republic of Venezuela,VEN,3,Ended
2022,Chile,CHL,11,In force
2022,Chile,CHL,11,In force
2022,Chile,CHL,11,In force
2022,Chile,CHL,11,Announced
2022,Chile,CHL,11,In force
2022,Chile,CHL,11,In force
2022,Chile,CHL,11,In force
2022,Chile,CHL,11,In force
2022,Chile,CHL,11,In force
2022,Chile,CHL,11,In force
2022,Chile,CHL,11,In force
2022,Chile,CHL,11,In force
2022,Russian Federation,RUS,2,Announced
2022,Russian Federation,RUS,2,In force
2017,Mexico,MEX,16,In force
2017,Mexico,MEX,16,Announced
2017,Mexico,MEX,16,In force
2017,Mexico,MEX,16,In force
2017,Mexico,MEX,16,In force
2017,Mexico,MEX,16,In force
2017,Mexico,MEX,16,In force
2017,Mexico,MEX,16,In force
2017,Mexico,MEX,16,In force
2017,Mexico,MEX,16,In force
2017,Mexico,MEX,16,Ended
2017,Mexico,MEX,16,In force
2017,Mexico,MEX,16,In force
2017,Mexico,MEX,16,In force
2017,Mexico,MEX,16,In force
2017,Mexico,MEX,16,In force
2017,Mexico,MEX,16,In force
2022,Germany,DEU,14,In force
2022,Germany,DEU,14,In force
2022,Germany,DEU,14,In force
2022,Germany,DEU,14,Ended
2022,Germany,DEU,14,Ended
2022,Germany,DEU,14,In force
2022,Germany,DEU,14,In force
2022,Germany,DEU,14,Announced
2022,Germany,DEU,14,In force
2022,Germany,DEU,14,In force
2022,Germany,DEU,14,In force
2022,Germany,DEU,14,In force
2022,Germany,DEU,14,In force
2022,Germany,DEU,14,In force
2022,Portugal,PRT,18,Announced
2022,Portugal,PRT,18,Ended
2022,Portugal,PRT,18,Ended
2022,Portugal,PRT,18,Ended
2022,Portugal,PRT,18,Ended
2022,Portugal,PRT,18,In force
2022,Portugal,PRT,18,In force
2022,Portugal,PRT,18,In force
2022,Portugal,PRT,18,In force
2022,Portugal,PRT,18,Ended
2022,Portugal,PRT,18,In force
2022,Portugal,PRT,18,In force
2022,Portugal,PRT,18,In force
2022,Portugal,PRT,18,Ended
2022,Portugal,PRT,18,In force
2022,Portugal,PRT,18,In force
2022,Portugal,PRT,18,In force
2022,Portugal,PRT,18,In force
2022,Portugal,PRT,18,In force
2019,Qatar,QAT,1,In force
2011,Qatar,QAT,1,In force
2008,Qatar,QAT,1,In force
2014,Colombia,COL,9,In force
2014,Colombia,COL,9,In force
2014,Colombia,COL,9,In force
2014,Colombia,COL,9,In force
2014,Colombia,COL,9,In force
2014,Colombia,COL,9,In force
2014,Colombia,COL,9,In force
2014,Colombia,COL,9,In force
2014,Colombia,COL,9,In force
2020,Egypt,EGY,1,In force
2019,Egypt,EGY,3,In force
2019,Egypt,EGY,3,In force
2019,Egypt,EGY,3,In force
2003,Netherlands,NLD,2,In force
2003,Netherlands,NLD,2,Ended
2008,Netherlands,NLD,10,In force
2008,Netherlands,NLD,10,In force
2008,Netherlands,NLD,10,In force
2008,Netherlands,NLD,10,Ended
2008,Netherlands,NLD,10,In force
2008,Netherlands,NLD,10,Ended
2008,Netherlands,NLD,10,Ended
2008,Netherlands,NLD,10,Ended
2008,Netherlands,NLD,10,Ended
2008,Netherlands,NLD,10,In force
2000,Netherlands,NLD,3,In force
2000,Netherlands,NLD,3,In force
2000,Netherlands,NLD,3,In force
2010,Netherlands,NLD,6,In force
2010,Netherlands,NLD,6,In force
2010,Netherlands,NLD,6,Ended
2010,Netherlands,NLD,6,Ended
2010,Netherlands,NLD,6,Ended
2010,Netherlands,NLD,6,Ended
2014,European Union,EUR,23,In force
2014,European Union,EUR,23,In force
2014,European Union,EUR,23,Ended
2014,European Union,EUR,23,In force
2014,European Union,EUR,23,In force
2014,European Union,EUR,23,In force
2014,European Union,EUR,23,In force
2014,European Union,EUR,23,In force
2014,European Union,EUR,23,In force
2014,European Union,EUR,23,In force
2014,European Union,EUR,23,In force
2014,European Union,EUR,23,Ended
2014,European Union,EUR,23,Ended
2014,European Union,EUR,23,Ended
2014,European Union,EUR,23,In force
2014,European Union,EUR,23,Ended
2014,European Union,EUR,23,Ended
2014,European Union,EUR,23,Ended
2014,European Union,EUR,23,In force
2014,European Union,EUR,23,In force
2014,European Union,EUR,23,In force
2014,European Union,EUR,23,In force
2014,European Union,EUR,23,In force
2014,European Union,EUR,23,In force
2014,European Union,EUR,23,In force
2014,European Union,EUR,23,In force
2014,European Union,EUR,23,Ended
2022,Belgium,BEL,19,Ended
2022,Belgium,BEL,19,Ended
2022,Belgium,BEL,19,In force
2022,Belgium,BEL,19,In force
2022,Belgium,BEL,19,Ended
2022,Belgium,BEL,19,Ended
2022,Belgium,BEL,19,Ended
2022,Belgium,BEL,19,Ended
2022,Belgium,BEL,19,Ended
2022,Belgium,BEL,19,Ended
2022,Belgium,BEL,19,Ended
2022,Belgium,BEL,19,In force
2022,Belgium,BEL,19,In force
2022,Belgium,BEL,19,In force
2022,Belgium,BEL,19,In force
2022,Belgium,BEL,19,In force
2022,Belgium,BEL,19,In force
2022,Belgium,BEL,19,In force
2022,Belgium,BEL,19,Announced
2004,Cyprus,CYP,2,In force
2004,Cyprus,CYP,2,Ended
2008,People's Republic of China,CHN,8,Ended
2008,People's Republic of China,CHN,8,In force
2008,People's Republic of China,CHN,8,Ended
2008,People's Republic of China,CHN,8,Ended
2008,People's Republic of China,CHN,8,In force
2008,People's Republic of China,CHN,8,In force
2008,People's Republic of China,CHN,8,In force
2008,People's Republic of China,CHN,8,In force
2018,Kazakhstan,KAZ,3,In force
2018,Kazakhstan,KAZ,3,In force
2018,Kazakhstan,KAZ,3,In force
2012,Kazakhstan,KAZ,5,In force
2012,Kazakhstan,KAZ,5,In force
2012,Kazakhstan,KAZ,5,In force
2012,Kazakhstan,KAZ,5,In force
2012,Kazakhstan,KAZ,5,In force
2017,Kazakhstan,KAZ,3,In force
2017,Kazakhstan,KAZ,3,In force
2017,Kazakhstan,KAZ,3,Ended
2015,Kazakhstan,KAZ,5,In force
2015,Kazakhstan,KAZ,5,In force
2015,Kazakhstan,KAZ,5,In force
2015,Kazakhstan,KAZ,5,In force
2015,Kazakhstan,KAZ,5,In force
2011,Kazakhstan,KAZ,1,In force
2017,Colombia,COL,8,In force
2017,Colombia,COL,8,In force
2017,Colombia,COL,8,In force
2017,Colombia,COL,8,In force
2017,Colombia,COL,8,In force
2017,Colombia,COL,8,In force
2017,Colombia,COL,8,In force
2017,Colombia,COL,8,In force
2013,People's Republic of China,CHN,24,In force
2013,People's Republic of China,CHN,24,In force
2013,People's Republic of China,CHN,24,In force
2013,People's Republic of China,CHN,24,In force
2013,People's Republic of China,CHN,24,In force
2013,People's Republic of China,CHN,24,Ended
2013,People's Republic of China,CHN,24,In force
2013,People's Republic of China,CHN,24,In force
2013,People's Republic of China,CHN,24,Ended
2013,People's Republic of China,CHN,24,In force
2013,People's Republic of China,CHN,24,In force
2013,People's Republic of China,CHN,24,Ended
2013,People's Republic of China,CHN,24,Ended
2013,People's Republic of China,CHN,24,In force
2013,People's Republic of China,CHN,24,In force
2013,People's Republic of China,CHN,24,In force
2013,People's Republic of China,CHN,24,Ended
2013,People's Republic of China,CHN,24,In force
2013,People's Republic of China,CHN,24,Ended
2013,People's Republic of China,CHN,24,In force
2013,People's Republic of China,CHN,24,In force
2013,People's Republic of China,CHN,24,In force
2013,People's Republic of China,CHN,24,Ended
2013,People's Republic of China,CHN,24,In force
2012,Japan,JPN,6,In force
2012,Japan,JPN,6,In force
2012,Japan,JPN,6,In force
2012,Japan,JPN,6,Ended
2012,Japan,JPN,6,In force
2012,Japan,JPN,6,In force
2007,Belgium,BEL,6,In force
2007,Belgium,BEL,6,Ended
2007,Belgium,BEL,6,In force
2007,Belgium,BEL,6,In force
2007,Belgium,BEL,6,In force
2007,Belgium,BEL,6,In force
2022,Ireland,IRL,10,In force
2022,Ireland,IRL,10,In force
2022,Ireland,IRL,10,In force
2022,Ireland,IRL,10,In force
2022,Ireland,IRL,10,In force
2022,Ireland,IRL,10,In force
2022,Ireland,IRL,10,In force
2022,Ireland,IRL,10,In force
2022,Ireland,IRL,10,In force
2022,Ireland,IRL,10,In force
2022,Estonia,EST,9,Announced
2022,Estonia,EST,9,In force
2022,Estonia,EST,9,In force
2022,Estonia,EST,9,Announced
2022,Estonia,EST,9,In force
2022,Estonia,EST,9,In force
2022,Estonia,EST,9,In force
2022,Estonia,EST,9,In force
2022,Estonia,EST,9,In force
2001,Austria,AUT,6,Ended
2001,Austria,AUT,6,Ended
2001,Austria,AUT,6,Ended
2001,Austria,AUT,6,In force
2001,Austria,AUT,6,In force
2001,Austria,AUT,6,In force
2011,Germany,DEU,6,In force
2011,Germany,DEU,6,In force
2011,Germany,DEU,6,In force
2011,Germany,DEU,6,Ended
2011,Germany,DEU,6,In force
2011,Germany,DEU,6,In force
2022,Finland,FIN,8,Ended
2022,Finland,FIN,8,Announced
2022,Finland,FIN,8,Ended
2022,Finland,FIN,8,In force
2022,Finland,FIN,8,Ended
2022,Finland,FIN,8,In force
2022,Finland,FIN,8,Ended
2022,Finland,FIN,8,In force
2017,European Union,EUR,5,In force
2017,European Union,EUR,5,In force
2017,European Union,EUR,5,In force
2017,European Union,EUR,5,In force
2017,European Union,EUR,5,In force
2017,European Union,EUR,5,In force
2017,European Union,EUR,5,In force
2000,Italy,ITA,8,In force
2000,Italy,ITA,8,In force
2000,Italy,ITA,8,In force
2000,Italy,ITA,8,Ended
2000,Italy,ITA,8,In force
2000,Italy,ITA,8,Ended
2000,Italy,ITA,8,In force
2000,Italy,ITA,8,Ended
2000,Italy,ITA,8,In force
2004,Finland,FIN,1,Ended
2016,Ecuador,ECU,3,In force
2016,Ecuador,ECU,3,Announced
2016,Ecuador,ECU,3,In force
2022,Greece,GRC,8,Ended
2022,Greece,GRC,8,Ended
2022,Greece,GRC,8,Ended
2022,Greece,GRC,8,In force
2022,Greece,GRC,8,Ended
2022,Greece,GRC,8,Ended
2022,Greece,GRC,8,In force
2022,Greece,GRC,8,In force
2015,Mexico,MEX,12,In force
2015,Mexico,MEX,12,In force
2015,Mexico,MEX,12,In force
2015,Mexico,MEX,12,In force
2015,Mexico,MEX,12,Ended
2015,Mexico,MEX,12,In force
2015,Mexico,MEX,12,In force
2015,Mexico,MEX,12,Ended
2015,Mexico,MEX,12,Ended
2015,Mexico,MEX,12,In force
2015,Mexico,MEX,12,In force
2015,Mexico,MEX,12,Ended
2006,Portugal,PRT,3,In force
2006,Portugal,PRT,3,In force
2006,Portugal,PRT,3,In force
2022,New Zealand,NZL,6,In force
2022,New Zealand,NZL,6,In force
2022,New Zealand,NZL,6,In force
2022,New Zealand,NZL,6,In force
2022,New Zealand,NZL,6,In force
2022,New Zealand,NZL,6,In force
2022,New Zealand,NZL,6,In force
2012,Cyprus,CYP,1,In force
2018,Morocco,MAR,2,In force
2018,Morocco,MAR,2,In force
2012,Oman,OMN,1,In force
2017,Oman,OMN,1,In force
2009,Uzbekistan,UZB,1,In force
2015,Uzbekistan,UZB,1,In force
2015,Uzbekistan,UZB,1,In force
2012,United Kingdom,GBR,3,In force
2012,United Kingdom,GBR,3,In force
2012,United Kingdom,GBR,3,In force
2012,United Kingdom,GBR,3,In force
2012,Canada,CAN,11,In force
2012,Canada,CAN,11,In force
2012,Canada,CAN,11,In force
2012,Canada,CAN,11,Ended
2012,Canada,CAN,11,In force
2012,Canada,CAN,11,Ended
2012,Canada,CAN,11,In force
2012,Canada,CAN,11,In force
2012,Canada,CAN,11,In force
2012,Canada,CAN,11,In force
2012,Canada,CAN,11,In force
2011,Montenegro,MNE,1,In force
2022,Turkiye,TUR,8,In force
2022,Turkiye,TUR,8,In force
2022,Turkiye,TUR,8,In force
2022,Turkiye,TUR,8,Announced
2022,Turkiye,TUR,8,In force
2022,Turkiye,TUR,8,In force
2022,Turkiye,TUR,8,In force
2022,Turkiye,TUR,8,In force
2014,People's Republic of China,CHN,29,Ended
2014,People's Republic of China,CHN,29,Ended
2014,People's Republic of China,CHN,29,In force
2014,People's Republic of China,CHN,29,In force
2014,People's Republic of China,CHN,29,In force
2014,People's Republic of China,CHN,29,In force
2014,People's Republic of China,CHN,29,Ended
2014,People's Republic of China,CHN,29,Ended
2014,People's Republic of China,CHN,29,In force
2014,People's Republic of China,CHN,29,In force
2014,People's Republic of China,CHN,29,In force
2014,People's Republic of China,CHN,29,In force
2014,People's Republic of China,CHN,29,Ended
2014,People's Republic of China,CHN,29,Ended
2014,People's Republic of China,CHN,29,In force
2014,People's Republic of China,CHN,29,In force
2014,People's Republic of China,CHN,29,In force
2014,People's Republic of China,CHN,29,In force
2014,People's Republic of China,CHN,29,In force
2014,People's Republic of China,CHN,29,In force
2014,People's Republic of China,CHN,29,In force
2014,People's Republic of China,CHN,29,In force
2014,People's Republic of China,CHN,29,Ended
2014,People's Republic of China,CHN,29,In force
2014,People's Republic of China,CHN,29,In force
2014,People's Republic of China,CHN,29,Ended
2014,People's Republic of China,CHN,29,Ended
2014,People's Republic of China,CHN,29,In force
2014,People's Republic of China,CHN,29,In force
2008,Belarus,BLR,2,In force
2008,Belarus,BLR,2,Ended
2009,Belarus,BLR,3,In force
2009,Belarus,BLR,3,In force
2009,Belarus,BLR,3,In force
2016,Belarus,BLR,4,In force
2016,Belarus,BLR,4,In force
2016,Belarus,BLR,4,Announced
2016,Belarus,BLR,4,In force
2012,Belarus,BLR,2,In force
2012,Belarus,BLR,2,In force
2010,Belarus,BLR,1,In force
2011,People's Republic of China,CHN,9,In force
2011,People's Republic of China,CHN,9,Ended
2011,People's Republic of China,CHN,9,In force
2011,People's Republic of China,CHN,9,In force
2011,People's Republic of China,CHN,9,Ended
2011,People's Republic of China,CHN,9,Ended
2011,People's Republic of China,CHN,9,Ended
2011,People's Republic of China,CHN,9,Ended
2011,People's Republic of China,CHN,9,In force
2000,United States,USA,9,In force
2000,United States,USA,9,In force
2000,United States,USA,9,In force
2000,United States,USA,9,In force
2000,United States,USA,9,In force
2000,United States,USA,9,Ended
2000,United States,USA,9,In force
2000,United States,USA,9,In force
2000,United States,USA,9,In force
2015,People's Republic of China,CHN,32,In force
2015,People's Republic of China,CHN,32,In force
2015,People's Republic of China,CHN,32,In force
2015,People's Republic of China,CHN,32,In force
2015,People's Republic of China,CHN,32,In force
2015,People's Republic of China,CHN,32,In force
2015,People's Republic of China,CHN,32,In force
2015,People's Republic of China,CHN,32,In force
2015,People's Republic of China,CHN,32,Ended
2015,People's Republic of China,CHN,32,Ended
2015,People's Republic of China,CHN,32,In force
2015,People's Republic of China,CHN,32,Ended
2015,People's Republic of China,CHN,32,In force
2015,People's Republic of China,CHN,32,Ended
2015,People's Republic of China,CHN,32,Ended
2015,People's Republic of China,CHN,32,Ended
2015,People's Republic of China,CHN,32,In force
2015,People's Republic of China,CHN,32,Ended
2015,People's Republic of China,CHN,32,Ended
2015,People's Republic of China,CHN,32,Ended
2015,People's Republic of China,CHN,32,In force
2015,People's Republic of China,CHN,32,In force
2015,People's Republic of China,CHN,32,In force
2015,People's Republic of China,CHN,32,Ended
2015,People's Republic of China,CHN,32,In force
2015,People's Republic of China,CHN,32,In force
2015,People's Republic of China,CHN,32,In force
2015,People's Republic of China,CHN,32,In force
2015,People's Republic of China,CHN,32,In force
2015,People's Republic of China,CHN,32,In force
2015,People's Republic of China,CHN,32,In force
2015,People's Republic of China,CHN,32,In force
2015,People's Republic of China,CHN,32,In force
2000,Finland,FIN,1,In force
2009,United Kingdom,GBR,5,In force
2009,United Kingdom,GBR,5,Ended
2009,United Kingdom,GBR,5,Ended
2009,United Kingdom,GBR,5,In force
2009,United Kingdom,GBR,5,Ended
2001,Luxembourg,LUX,5,In force
2001,Luxembourg,LUX,5,In force
2001,Luxembourg,LUX,5,Ended
2001,Luxembourg,LUX,5,Ended
2001,Luxembourg,LUX,5,In force
2014,France,FRA,5,In force
2014,France,FRA,5,In force
2014,France,FRA,5,Ended
2014,France,FRA,5,In force
2014,France,FRA,5,In force
2012,Colombia,COL,3,In force
2012,Colombia,COL,3,In force
2012,Colombia,COL,3,Ended
2003,Germany,DEU,3,Ended
2003,Germany,DEU,3,In force
2003,Germany,DEU,3,Ended
2016,France,FRA,10,In force
2016,France,FRA,10,Ended
2016,France,FRA,10,Announced
2016,France,FRA,10,In force
2016,France,FRA,10,In force
2016,France,FRA,10,In force
2016,France,FRA,10,In force
2016,France,FRA,10,In force
2016,France,FRA,10,In force
2016,France,FRA,10,Ended
2011,France,FRA,4,In force
2011,France,FRA,4,In force
2011,France,FRA,4,In force
2011,France,FRA,4,In force
2004,Peru,PER,2,In force
2004,Peru,PER,2,In force
2000,Sweden,SWE,3,Ended
2000,Sweden,SWE,3,Ended
2000,Sweden,SWE,3,In force
2006,European Union,EUR,11,In force
2006,European Union,EUR,11,In force
2006,European Union,EUR,11,In force
2006,European Union,EUR,11,In force
2006,European Union,EUR,11,In force
2006,European Union,EUR,11,In force
2006,European Union,EUR,11,In force
2006,European Union,EUR,11,In force
2006,European Union,EUR,11,In force
2006,European Union,EUR,11,In force
2006,European Union,EUR,11,In force
2006,European Union,EUR,11,Ended
2008,European Union,EUR,9,In force
2008,European Union,EUR,9,Ended
2008,European Union,EUR,9,In force
2008,European Union,EUR,9,In force
2008,European Union,EUR,9,In force
2008,European Union,EUR,9,In force
2008,European Union,EUR,9,In force
2008,European Union,EUR,9,In force
2008,European Union,EUR,9,In force
2008,European Union,EUR,9,In force
2008,European Union,EUR,9,In force
2010,European Union,EUR,7,In force
2010,European Union,EUR,7,In force
2010,European Union,EUR,7,In force
2010,European Union,EUR,7,In force
2010,European Union,EUR,7,In force
2010,European Union,EUR,7,In force
2010,European Union,EUR,7,In force
2010,European Union,EUR,7,In force
2010,European Union,EUR,7,In force
2003,Luxembourg,LUX,1,In force
2008,Algeria,DZA,2,In force
2008,Algeria,DZA,2,In force
2003,Italy,ITA,1,In force
2022,People's Republic of China,CHN,20,In force
2022,People's Republic of China,CHN,20,In force
2022,People's Republic of China,CHN,20,In force
2022,People's Republic of China,CHN,20,Ended
2022,People's Republic of China,CHN,20,Ended
2022,People's Republic of China,CHN,20,In force
2022,People's Republic of China,CHN,20,In force
2022,People's Republic of China,CHN,20,In force
2022,People's Republic of China,CHN,20,In force
2022,People's Republic of China,CHN,20,In force
2022,People's Republic of China,CHN,20,In force
2022,People's Republic of China,CHN,20,In force
2022,People's Republic of China,CHN,20,In force
2022,People's Republic of China,CHN,20,In force
2022,People's Republic of China,CHN,20,In force
2022,People's Republic of China,CHN,20,In force
2022,People's Republic of China,CHN,20,Ended
2022,People's Republic of China,CHN,20,In force
2022,People's Republic of China,CHN,20,In force
2022,People's Republic of China,CHN,20,In force
2022,People's Republic of China,CHN,20,In force
2021,Algeria,DZA,2,In force
2021,Algeria,DZA,2,In force
2003,Algeria,DZA,1,In force
2021,Mauritania,MRT,2,Ended
2021,Mauritania,MRT,2,In force
2021,Equatorial Guinea,GNQ,2,Ended
2021,Equatorial Guinea,GNQ,2,In force
2019,Cote D'ivoire,CIV,4,In force
2019,Cote D'ivoire,CIV,4,In force
2019,Cote D'ivoire,CIV,4,In force
2019,Cote D'ivoire,CIV,4,In force
2007,Mauritania,MRT,1,In force
2007,Slovak Republic,SVK,7,In force
2007,Slovak Republic,SVK,7,In force
2007,Slovak Republic,SVK,7,Ended
2007,Slovak Republic,SVK,7,Ended
2007,Slovak Republic,SVK,7,In force
2007,Slovak Republic,SVK,7,In force
2007,Slovak Republic,SVK,7,In force
2004,Germany,DEU,7,In force
2004,Germany,DEU,7,In force
2004,Germany,DEU,7,In force
2004,Germany,DEU,7,Ended
2004,Germany,DEU,7,Ended
2004,Germany,DEU,7,In force
2004,Germany,DEU,7,In force
2022,South Africa,ZAF,10,In force
2022,South Africa,ZAF,10,In force
2022,South Africa,ZAF,10,In force
2022,South Africa,ZAF,10,In force
2022,South Africa,ZAF,10,In force
2022,South Africa,ZAF,10,Announced
2022,South Africa,ZAF,10,Ended
2022,South Africa,ZAF,10,In force
2022,South Africa,ZAF,10,In force
2022,South Africa,ZAF,10,In force
2019,New Zealand,NZL,1,In force
2001,Australia,AUS,9,In force
2001,Australia,AUS,9,In force
2001,Australia,AUS,9,In force
2001,Australia,AUS,9,Ended
2001,Australia,AUS,9,Ended
2001,Australia,AUS,9,In force
2001,Australia,AUS,9,In force
2001,Australia,AUS,9,In force
2001,Australia,AUS,9,Ended
2000,Mauritania,MRT,2,In force
2000,Mauritania,MRT,2,In force
2003,Equatorial Guinea,GNQ,1,In force
2010,Mauritania,MRT,1,In force
2001,European Union,EUR,6,In force
2001,European Union,EUR,6,In force
2001,European Union,EUR,6,Ended
2001,European Union,EUR,6,In force
2001,European Union,EUR,6,Ended
2001,European Union,EUR,6,In force
2007,Algeria,DZA,1,In force
2014,Czechia,CZE,6,In force
2014,Czechia,CZE,6,Ended
2014,Czechia,CZE,6,In force
2014,Czechia,CZE,6,Ended
2014,Czechia,CZE,6,Ended
2014,Czechia,CZE,6,In force
2019,Peru,PER,2,In force
2019,Peru,PER,2,In force
2013,Luxembourg,LUX,2,In force
2013,Luxembourg,LUX,2,In force
2017,Indonesia,IDN,9,In force
2017,Indonesia,IDN,9,In force
2017,Indonesia,IDN,9,In force
2017,Indonesia,IDN,9,In force
2017,Indonesia,IDN,9,In force
2017,Indonesia,IDN,9,In force
2017,Indonesia,IDN,9,Ended
2017,Indonesia,IDN,9,In force
2017,Indonesia,IDN,9,Ended
2016,Peru,PER,3,In force
2016,Peru,PER,3,In force
2016,Peru,PER,3,In force
2016,Peru,PER,3,Announced
2016,Chile,CHL,4,In force
2016,Chile,CHL,4,In force
2016,Chile,CHL,4,Announced
2016,Chile,CHL,4,In force
2005,Belgium,BEL,6,Ended
2005,Belgium,BEL,6,In force
2005,Belgium,BEL,6,In force
2005,Belgium,BEL,6,In force
2005,Belgium,BEL,6,Ended
2005,Belgium,BEL,6,In force
2002,People's Republic of China,CHN,2,In force
2002,People's Republic of China,CHN,2,In force
2022,India,IND,22,In force
2022,India,IND,22,Ended
2022,India,IND,22,In force
2022,India,IND,22,In force
